名称,大类,中类,小类,地址,省,市,区,WGS84_X,WGS84_Y
网络出租屋LCD130,体育休闲服务,娱乐场所,网吧,三联路135号附近,广东省,深圳市,龙华区,114.0294626,22.67234733
咖啡屋网咖(富联新村店),体育休闲服务,娱乐场所,网吧,龙华新区龙华街道三联社区富联新村B区291号二楼,广东省,深圳市,龙华区,114.0290804,22.67214935
阿玛尼网咖(望城店),体育休闲服务,娱乐场所,网吧,龙华街道望城13号1楼,广东省,深圳市,龙华区,114.0265026,22.67340178
闯天下网吧联盟(丽豪店),体育休闲服务,娱乐场所,网吧,祥益路10,广东省,深圳市,龙华区,114.0268727,22.67479349
好运来网咖,体育休闲服务,娱乐场所,网吧,富联新村206栋,广东省,深圳市,龙华区,114.0301153,22.67136689
顶尖网络会所(富联公寓西南),体育休闲服务,娱乐场所,网吧,清湖路西200米,广东省,深圳市,龙华区,114.0301413,22.67151379
爱嘟嘟儿童乐园,体育休闲服务,休闲场所,游乐场,龙华汽车站对面保利悦都C区1楼,广东省,深圳市,龙华区,114.0284677,22.6705003
欢乐贝贝儿童乐园(龙华·花半里店),体育休闲服务,休闲场所,游乐场,龙华新区清湖花半里邻里购物中心二楼,广东省,深圳市,龙华区,114.0431498,22.67489757
泽谊棋牌室,体育休闲服务,娱乐场所,棋牌室,华清大道202号2层,广东省,深圳市,龙华区,114.0395766,22.67492539
雀友聚乐部,体育休闲服务,娱乐场所,棋牌室,清华东路与清湖新村西二巷交叉口西北50米,广东省,深圳市,龙华区,114.0416363,22.67355614
天天乐棋牌室,体育休闲服务,娱乐场所,棋牌室,清华东路24-3附近,广东省,深圳市,龙华区,114.0425528,22.67397706
棒棒堂网咖,体育休闲服务,娱乐场所,网吧,清湖社区清华东路142号二楼,广东省,深圳市,龙华区,114.0417391,22.67355991
速8网咖,体育休闲服务,娱乐场所,网吧,龙华新区清湖新村清华东路40号,广东省,深圳市,龙华区,114.0425298,22.67366518
天宇网络(清湖西六巷),体育休闲服务,娱乐场所,网吧,清华东路与清湖新村西三巷交叉口西南50米,广东省,深圳市,龙华区,114.0414576,22.67265773
知心网络(清湖新村西三巷),体育休闲服务,娱乐场所,网吧,清湖新村西三巷1-1,广东省,深圳市,龙华区,114.0419059,22.67275073
超神网吧(清湖新村西三巷),体育休闲服务,娱乐场所,网吧,清华东路与清湖新村西三巷交叉口南50米,广东省,深圳市,龙华区,114.0416453,22.67281028
风暴网吧(清湖西六巷),体育休闲服务,娱乐场所,网吧,龙华新区龙华新区清湖西村五巷5号,广东省,深圳市,龙华区,114.0416553,22.67212942
e流网吧,体育休闲服务,娱乐场所,网吧,清华东路与清湖新村西三巷交叉口南150米,广东省,深圳市,龙华区,114.0419538,22.67209877
下一站网吧,体育休闲服务,娱乐场所,网吧,清湖东一巷与清湖新村西八巷交叉口北100米,广东省,深圳市,龙华区,114.0416234,22.67185955
浪潮网络(清湖新村西三巷),体育休闲服务,娱乐场所,网吧,龙华新区清湖西村三巷2号,广东省,深圳市,龙华区,114.0419488,22.67261467
麒麟网吧(清湖西六巷),体育休闲服务,娱乐场所,网吧,清湖西六巷2号附近,广东省,深圳市,龙华区,114.0413578,22.67234102
红火网吧(清湖西六巷),体育休闲服务,娱乐场所,网吧,清湖新村西五巷8-1,广东省,深圳市,龙华区,114.0417681,22.67188922
同乐乐棋牌室,体育休闲服务,娱乐场所,棋牌室,梅龙大道50号附近,广东省,深圳市,龙华区,114.0417312,22.67201328
网乐网吧(清湖新村西七巷),体育休闲服务,娱乐场所,网吧,清华东路与清湖路交叉口北50米,广东省,深圳市,龙华区,114.0407368,22.67238038
金海岸网吧(清湖西六巷),体育休闲服务,娱乐场所,网吧,清湖东一巷与清湖新村西八巷交叉口北150米,广东省,深圳市,龙华区,114.0415535,22.67204166
红太阳网吧(清湖西六巷),体育休闲服务,娱乐场所,网吧,清湖社区西六巷7栋,广东省,深圳市,龙华区,114.0415615,22.67194366
新劲暴网吧,体育休闲服务,娱乐场所,网吧,清湖新村西八巷7-2,广东省,深圳市,龙华区,114.0412909,22.67156434
联创网吧,体育休闲服务,娱乐场所,网吧,清华东路香满楼南100米,广东省,深圳市,龙华区,114.0415266,22.67162981
飞扬网络(清湖新村西八巷),体育休闲服务,娱乐场所,网吧,清湖新村西八巷6-2,广东省,深圳市,龙华区,114.0411981,22.67168152
暴风网吧(超速3店),体育休闲服务,娱乐场所,网吧,龙华东环二路清湖老村五巷6号,广东省,深圳市,龙华区,114.0416264,22.67216247
鸿海网吧,体育休闲服务,娱乐场所,网吧,清湖老村五巷七号,广东省,深圳市,龙华区,114.0417482,22.67200124
吉祥网络会所(清湖新村西二巷),体育休闲服务,娱乐场所,网吧,龙华新区清华东路香满楼南40米,广东省,深圳市,龙华区,114.0421435,22.67275622
万达网吧,体育休闲服务,娱乐场所,网吧,梅龙大道50号附近,广东省,深圳市,龙华区,114.0417312,22.67201328
土豪网吧(清湖新村西二巷),体育休闲服务,娱乐场所,网吧,清华东路131号,广东省,深圳市,龙华区,114.0423162,22.67221297
银河网吧(清湖西六巷),体育休闲服务,娱乐场所,网吧,清湖西村六巷9栋,广东省,深圳市,龙华区,114.0416943,22.67171842
鸿梦网吧,体育休闲服务,娱乐场所,网吧,清湖新村西七巷7-2号附近,广东省,深圳市,龙华区,114.0413868,22.67184707
小苹果网吧(清湖新村西七巷),体育休闲服务,娱乐场所,网吧,清华东路与清湖新村西七巷交叉口南100米,广东省,深圳市,龙华区,114.0410313,22.67225675
旺旺棋牌室(清湖新村西七巷),体育休闲服务,娱乐场所,棋牌室,清湖老村八巷三号一楼,广东省,深圳市,龙华区,114.0410303,22.67219977
飞跃网吧(清湖东一巷),体育休闲服务,娱乐场所,网吧,清湖新村西七巷12,广东省,深圳市,龙华区,114.0416234,22.67101574
博文网吧(清湖新村西八巷),体育休闲服务,娱乐场所,网吧,清湖西八巷8-1,广东省,深圳市,龙华区,114.041275,22.67150739
奇迹网吧(清湖新村西二巷),体育休闲服务,娱乐场所,网吧,清湖新村西二巷13,广东省,深圳市,龙华区,114.0427936,22.67122816
新超网吧(大和路),体育休闲服务,娱乐场所,网吧,硅谷动力C1-23,广东省,深圳市,龙华区,114.0443217,22.67854327
梦飞扬网吧(清湖新村西二巷),体育休闲服务,娱乐场所,网吧,清湖新村西二巷10-2,广东省,深圳市,龙华区,114.0425689,22.67173753
和清棋牌室,体育休闲服务,娱乐场所,棋牌室,清湖西村1巷14号1楼,广东省,深圳市,龙华区,114.0428455,22.67120306
浪尖网咖体验店,体育休闲服务,娱乐场所,网吧,清湖东一巷与清湖新村西三巷交叉口东北50米,广东省,深圳市,龙华区,114.0429663,22.67091886
顶峰网吧(清湖新村西二巷),体育休闲服务,娱乐场所,网吧,清湖西村西一巷12-1,广东省,深圳市,龙华区,114.0429024,22.67156885
金太阳网吧(清湖新村西五巷),体育休闲服务,娱乐场所,网吧,清湖西村5巷14号1楼,广东省,深圳市,龙华区,114.0422175,22.67095246
高级网络会所,体育休闲服务,娱乐场所,网吧,清湖新村西二巷17号附近,广东省,深圳市,龙华区,114.0433597,22.67067008
网络出租屋,体育休闲服务,娱乐场所,网吧,清湖路怡锋万家百货商场西,广东省,深圳市,龙华区,114.0430392,22.67046181
红树林网络(清宁路),体育休闲服务,娱乐场所,网吧,清宁路14号,广东省,深圳市,龙华区,114.0507721,22.67301486
海之缘网吧,体育休闲服务,娱乐场所,网吧,清吉路与清宁路交叉口西南150米,广东省,深圳市,龙华区,114.0506233,22.67284817
雷神网吧,体育休闲服务,娱乐场所,网吧,清宁路20号,广东省,深圳市,龙华区,114.0505584,22.6727853
加加网吧(清宁路),体育休闲服务,娱乐场所,网吧,清湖社区清宁路30号,广东省,深圳市,龙华区,114.0505265,22.67274737
领跑网络(清宁路),体育休闲服务,娱乐场所,网吧,清湖村清宁路60号,广东省,深圳市,龙华区,114.0500421,22.67225838
和谐网络,体育休闲服务,娱乐场所,网吧,清湖村清宁路74号,广东省,深圳市,龙华区,114.0497935,22.67198791
飞侠网络,体育休闲服务,娱乐场所,网吧,雪岗北路与G94珠三角环线高速交叉口东北150米,广东省,深圳市,龙华区,114.0495718,22.67115851
雷雷网吧(清湖东四巷),体育休闲服务,娱乐场所,网吧,清湖东一巷9号,广东省,深圳市,龙华区,114.0470512,22.67061852
红叶网咖,体育休闲服务,娱乐场所,网吧,龙华街道清湖社区新村三巷十四号,广东省,深圳市,龙华区,114.0473508,22.67058593
e齐来吧(网咖),体育休闲服务,娱乐场所,网吧,雪岗北路好运来网吧西,广东省,深圳市,龙华区,114.0468835,22.67055186
蜘蛛网络(清湖新村东二巷),体育休闲服务,娱乐场所,网吧,清湖东一巷与清湖新村东一巷交叉口西北50米,广东省,深圳市,龙华区,114.0474527,22.67048675
日月新网络(清湖新村东三巷),体育休闲服务,娱乐场所,网吧,清湖新村东三巷15号,广东省,深圳市,龙华区,114.0471281,22.6704684
月亮湾网络(清湖新村东二巷),体育休闲服务,娱乐场所,网吧,清湖新村东二巷16,广东省,深圳市,龙华区,114.0474018,22.67045286
互联在线,体育休闲服务,娱乐场所,网吧,清祥路1号宝能科技园7栋a座3层,广东省,深圳市,龙岗区,114.0595246,22.67582463
九九网咖,体育休闲服务,娱乐场所,网吧,五和大道308侨安科技工业园,广东省,深圳市,龙华区,114.0643088,22.67859636
伟诚网络休闲会所,体育休闲服务,娱乐场所,网吧,观澜街道上坑社区富业路3栋5号,广东省,深圳市,龙华区,114.0659748,22.67843633
开星桌球棋牌(上木古店),体育休闲服务,娱乐场所,棋牌室,平湖街道新河路28号上木古社区A栋202号,广东省,深圳市,龙岗区,114.1149625,22.67377015
荣联网域新木综合服务店,体育休闲服务,娱乐场所,网吧|生活服务,,广东省,深圳市,龙岗区,114.1204792,22.67381258
反斗嘉年华,体育休闲服务,休闲场所,游乐场,华南大道14号附近,广东省,深圳市,龙岗区,114.1207714,22.67951559
欢笑乐园(华南城店),体育休闲服务,休闲场所,游乐场,平湖镇华南大道华南城西门向东200米(背靠宁波酒家),广东省,深圳市,龙岗区,114.1209447,22.67939681
古堡幽灵,体育休闲服务,休闲场所,游乐场,华南一道与生态园路交叉口东北150米,广东省,深圳市,龙岗区,114.1207654,22.67976352
开心宝贝儿童乐园,体育休闲服务,休闲场所,游乐场,新木村万佳华百货新木店,广东省,深圳市,龙岗区,114.1225153,22.67062457
妙妙屋儿童乐园,体育休闲服务,休闲场所,游乐场,平湖镇新木老街兴万佳华百货二楼(新木老街站下车),广东省,深圳市,龙岗区,114.1224562,22.67044154
日升网娱网咖,体育休闲服务,娱乐场所,网吧,新木老街(东区)文新路2号,广东省,深圳市,龙岗区,114.1228079,22.6710798
星联建网吧,体育休闲服务,娱乐场所,网吧,彩姿南路六号五栋二楼,广东省,深圳市,龙岗区,114.1164972,22.67251784
网吧(平安大道),体育休闲服务,娱乐场所,网吧,布吉新区平湖开田路开田科学园,广东省,深圳市,龙岗区,114.1355459,22.67497402
宇宙星辰网咖,体育休闲服务,娱乐场所,网吧,平湖街道平湖社区平安大道153号201室,广东省,深圳市,龙岗区,114.133917,22.67832782
荣联网域(富民店),体育休闲服务,娱乐场所,网吧,平湖街道富民工业区18栋二楼(升隆百货旁),广东省,深圳市,龙岗区,114.1336624,22.67854439
鹏程宝卡丁车俱乐部,体育休闲服务,娱乐场所,游戏厅,平湖街道平安大道309号鹏程宝国际汽车城5层,广东省,深圳市,龙岗区,114.1361064,22.67241844
永安顺网吧,体育休闲服务,娱乐场所,网吧,三号路与富民路交叉口东南50米,广东省,深圳市,龙岗区,114.1413097,22.67592588
荣联网吧,体育休闲服务,娱乐场所,网吧,鹅公岭社区世纪工业区,广东省,深圳市,龙岗区,114.1394823,22.67421531
富源网吧(善德路),体育休闲服务,娱乐场所,网吧,平湖鹅公岭善德路18号,广东省,深圳市,龙岗区,114.1503354,22.67878069
奇幻网咖,体育休闲服务,娱乐场所,网吧,东门路大业城2楼,广东省,深圳市,龙岗区,114.1520538,22.67959559
乐贝儿游乐园,体育休闲服务,休闲场所,游乐场,横岗镇坳背路109号金华晨百货2层乐贝儿儿童乐园,广东省,深圳市,龙岗区,114.2090451,22.67143746
创世缘网吧,体育休闲服务,娱乐场所,网吧,坳背市场10栋,广东省,深圳市,龙岗区,114.2097023,22.67283396
开心网吧,体育休闲服务,娱乐场所,网吧,坳背二村坳新小区11号,广东省,深圳市,龙岗区,114.2077582,22.67649769
通明网咖,体育休闲服务,娱乐场所,网吧,坳背路109号2楼,广东省,深圳市,龙岗区,114.2091974,22.67143965
时代前线网吧,体育休闲服务,娱乐场所,网吧,坳新小区1号,广东省,深圳市,龙岗区,114.2076379,22.67624459
网络天地网吧,体育休闲服务,娱乐场所,网吧,坳新小区10号1楼,广东省,深圳市,龙岗区,114.2069896,22.67671364
超速网咖,体育休闲服务,娱乐场所,网吧,横岗街道坳背市场,广东省,深圳市,龙岗区,114.2093316,22.67193171
荣联网域坳新综合服务店,体育休闲服务,娱乐场所,网吧,横岗街道保安社区坳背二村坳新路123号,广东省,深圳市,龙岗区,114.2068914,22.67624862
极速梦幻网吧,体育休闲服务,娱乐场所,网吧,横岗坳背一村坳东路22号,广东省,深圳市,龙岗区,114.2074128,22.67109047
中新飞科技坳背网吧,体育休闲服务,娱乐场所,网吧,横岗坳背一村坳东路43号,广东省,深圳市,龙岗区,114.2072134,22.67137414
坳宇宙网吧,体育休闲服务,娱乐场所,网吧,坳一村坳一路93号,广东省,深圳市,龙岗区,114.2069448,22.67239157
伟兴在线,体育休闲服务,娱乐场所,网吧,坳一路49号,广东省,深圳市,龙岗区,114.2072514,22.67175311
德旺网吧,体育休闲服务,娱乐场所,网吧,坳东路47号坳东路47-1,广东省,深圳市,龙岗区,114.2072444,22.67149816
荣联网域坳东综合服务店,体育休闲服务,娱乐场所,网吧,坳东路47号附近,广东省,深圳市,龙岗区,114.2071883,22.67139311
新风网吧(荷康路),体育休闲服务,娱乐场所,网吧,荷康路154、156号,广东省,深圳市,龙岗区,114.223418,22.67495443
鑫蓝海网吧,体育休闲服务,娱乐场所,网吧,荷坳长江埔路48号,广东省,深圳市,龙岗区,114.2261308,22.67657408
电盈利电竞网吧,体育休闲服务,娱乐场所,网吧,长江辅路76号森雅谷一楼,广东省,深圳市,龙岗区,114.2231924,22.67918528
淇淇网咖,体育休闲服务,娱乐场所,网吧,横岗街道荷坳社区金源路109号,广东省,深圳市,龙岗区,114.2258743,22.6796072
金之轩网吧,体育休闲服务,娱乐场所,网吧,横岗街道荷坳金源路150号,广东省,深圳市,龙岗区,114.2255468,22.68015084
零度网吧(金源路),体育休闲服务,娱乐场所,网吧,荷坳金源路20号B栋2层,广东省,深圳市,龙岗区,114.2282005,22.67803911
123网吧(长金路),体育休闲服务,娱乐场所,网吧,荷坳长江埔长金路22号,广东省,深圳市,龙岗区,114.2268948,22.67695252
海阔天空电玩城,体育休闲服务,娱乐场所,游戏厅,荷坳金源路20号宝丰商场三楼,广东省,深圳市,龙岗区,114.2280853,22.67810303
洪程网络会所,体育休闲服务,娱乐场所,网吧,坪山新区碧岭飞发路1号,广东省,深圳市,坪山区,114.2892618,22.67223873
